Item,ReleaseType,WaveName,ReleaseYear,ProductLine,PropertyName,Manufacturer
Robomatic Raphael,Figure,Wave 9,1996,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Robotation Michael Angelo,Figure,Wave 9,1996,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Modo's Crater Cruiser,Vehicle,Wave 4,1996,Vintage Biker Mice,Biker Mice From Mars,Galoob
Throttle's Neutron Racer,Vehicle,Wave 4,1996,Vintage Biker Mice,Biker Mice From Mars,Galoob
Vinnie's Cosmic Charger,Vehicle,Wave 4,1996,Vintage Biker Mice,Biker Mice From Mars,Galoob
Battle Borg (Black),Figure,Wave 4,1996,Mighty Morphin Power Rangers,Power Rangers,Bandai
Battle Borg (Blue),Figure,Wave 4,1996,Mighty Morphin Power Rangers,Power Rangers,Bandai
Battle Borg (Red),Figure,Wave 4,1996,Mighty Morphin Power Rangers,Power Rangers,Bandai
Battle Borg (White),Figure,Wave 4,1996,Mighty Morphin Power Rangers,Power Rangers,Bandai
Battle Borg (Yellow),Figure,Wave 4,1996,Mighty Morphin Power Rangers,Power Rangers,Bandai
Ankyl Leo,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Fire Warrior Raphael,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Pteran Don,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Stego Raph,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Stretch Donatello,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Stretch Leonardo,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Stretch Michael Angelo,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Stretch Raphael,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Stretch Shredder,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Thunder Warrior Michael Angelo,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Tricera Mike,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Tyranno Shredder,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Water Warrior Donatello,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Wind Warrior Leonardo,Figure,Wave 10,1997,TMNT Vintage Playmates,Teenage Mutant Ninja Turtles,Playmates
Bad Boy Biker Raph with Street Cycle,Vehicle,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Black Top Boardin' Venus,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Deluxe Figure Set,Multi-Pack,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Donatello,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Dragon Lord,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Elite Guard,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Kowabunga Cruisin' Raph,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Leonardo,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Leo's Katana Sword,Role Play,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Mega Motorin' Elite Guard with Street Cycle,Vehicle,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Michael Angelo,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Mutant Maurader,Vehicle,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Rank Warrior,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Raphael,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Sewer Thrashin' Mike,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Shoot the Curl Don,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Shredder,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Splinter,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Street Surfin' Leo,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Venus,Figure,Wave 1,1997,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Bonesteel,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Camo-Armor Don,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Camo-Armor Leo,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Camo-Armor Mike,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Camo-Armor Raph,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Camo-Armor Venus,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Camo-Bandana Donatello,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Camo-Bandana Leonardo,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Camo-Bandana Michael Angelo,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Camo-Bandana Raphael,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Camo-Cape Dragon Lord,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Silver,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Turtleflage Don with Camp-Hydro Skimmer,Vehicle,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Turtleflage Leo with Camp-Blitz Cycle,Vehicle,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Vam Mi,Figure,Wave 2,1998,Next Mutation,Teenage Mutant Ninja Turtles,Playmates
Iguanas,Figure,Wave 17,1998,Vintage G.I. Joe,G.I. Joe,Hasbro
Slyther,Figure,Wave 17,1998,Vintage G.I. Joe,G.I. Joe,Hasbro
War Wolf,Figure,Wave 17,1998,Vintage G.I. Joe,G.I. Joe,Hasbro
Battle Cat,Vehicle,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Battle Hawk,Vehicle,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Battle Ram Chariot,Vehicle,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Battle Sound He-Man,Figure,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Battle Sound Skeletor,Figure,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Battle Tank,Vehicle,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Beast Man,Figure,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Castle Grayskull,Playset,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
He-Man,Figure,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
He-Man's Power Sword,Role Play,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Man-At-Arms,Figure,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Mer-Man,Figure,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Panthor,Vehicle,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Skeletor,Figure,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Stratos,Figure,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Terrordacyl,Vehicle,Wave 1,2002,He-Man 200X,Masters of the Universe,Mattel
Bashin' Beetle,Vehicle,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
He-Man,Mini,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
He-Man vs. Skeletor Gift Set,Multi-Pack,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
Heroes vs Villains Gift Pack,Mini,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
Jungle Attack He-Man,Figure,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
Mat-At-Arms,Mini,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
Mecha-Nek,Figure,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
Mecha-Nek,Mini,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
Mer-Man,Mini,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
Ram-Man,Figure,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
Skeletor,Mini,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
Stratos,Mini,Wave 2,2002,He-Man 200X,Masters of the Universe,Mattel
McDonald's Panthor,Accessory,Accessories,2002,He-Man 200X,Masters of the Universe,Mattel
Rock 'Em Sock 'Em Playset,Playset,Accessories,2002,He-Man 200X,Masters of the Universe,Mattel
Valance,Accessory,Accessories,2002,He-Man 200X,Masters of the Universe,Mattel
Attack Squid,Vehicle,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Dragon Walker,Vehicle,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Dragon Walker (with Jungle Attack He-Man),Vehicle,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
He-Man Eagle Fight Pak,Accessory,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Orko,Figure,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Samurai Battle Raptor,Vehicle,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Samurai Battlecat,Vehicle,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Samurai He-Man,Figure,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Samurai Man-At-Arms,Figure,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Samurai Skeletor,Figure,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Skeletor Bat Fight Pak,Accessory,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Smash Blade He-Man,Figure,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Spin Blade Skeletor,Figure,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Teela,Figure,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Trap Jaw,Figure,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Tri-Klops,Figure,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
War Whale,Vehicle,Wave 3,2003,He-Man 200X,Masters of the Universe,Mattel
Battle Glove Man-At-Arms,Figure,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Faker,Figure,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Heroes vs. Villains Gift Pack 2,Multi-Pack,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Jungle Attack He-Man,Mini,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Martial Arts He-Man,Figure,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Orko,Mini,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Prince Adam,Figure,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Slime Pit,Playset,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Snake Armor Skeletor,Mini,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Sy-Klone,Figure,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Teela,Mini,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Trap-Jaw,Mini,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Tri-Klops,Mini,Wave 4,2003,He-Man 200X,Masters of the Universe,Mattel
Battle Armor He-Man,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Battle Armor Skeletor,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Battle Station,Playset,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Beastman (repaint: green collar),Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Buzz-Off,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Castle Grayskull 2.0 (Snake Men Box),Playset,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Disco Skeletor,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Evil-Lyn,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Fire Armor Skeletor,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Ice Armor He-Man,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Keldor,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Man-E-Faces,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Mega-Punch He-Man,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Mer-Man (repaint: green and orange chestplate),Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Mossman,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Ram-Man (repaint: bronze shoulder pads),Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Roboto,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Shield Strike He-Man,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Sky Strike Stratos,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Trap-Jaw (repaint: green chest),Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Tri-Klops (repaint: silver pants),Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Two-Bad,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Whiplash,Figure,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Wolf Armor He-Man vs. Snake Armor Skeletor,Multi-Pack,Wave 5,2003,He-Man 200X,Masters of the Universe,Mattel
Battle Bones (SM),Vehicle,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Battle Fist (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
King Hsss (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Rotocast He-Man (12inch) (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Rotocast Skeletor (12inch) (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Serpent Claw Man-At-Arms (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Serpent Track Mecha-Nek (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Sky Strike Stratos (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Snake Crush Skeletor (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Snake Hunter He-Man (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Snake Teela (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Spitbull (SM),Vehicle,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
The General (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Tri-Klops (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Two-Bad (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Venom-Spitting Khan (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Whiplash (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Zodak (SM),Figure,Wave 6,2003,He-Man 200X,Masters of the Universe,Mattel
Biker Don,Figure,Wave 1,2003,TMNT 2003,Teenage Mutant Ninja Turtles,Playmates
Donatello,Figure,Wave 1,2003,TMNT 2003,Teenage Mutant Ninja Turtles,Playmates
Foot Soldier,Figure,Wave 1,2003,TMNT 2003,Teenage Mutant Ninja Turtles,Playmates
