status,host,item_id,item_name,kind,url,content_type,bytes,error
downloaded,6533-43952.el-alt.com,341566,Checkpoint,loose,https://6533-43952.el-alt.com/images/items/COPS-N-Crooks-Series-2-COPS-Checkpoint-1988-Hasbro-Figure.jpg,image/jpeg,132796,
downloaded,6533-43952.el-alt.com,328118,Swingshot,loose,https://6533-43952.el-alt.com/images/items/The-Centurions-Power-Xtreme-Swingshot-Land-Assault-Weapon-System-1986-Kenner-Assault-Weapon-System.jpg,image/jpeg,199104,
downloaded,6533-43952.el-alt.com,341582,Ironsides with Hardtop,loose,https://6533-43952.el-alt.com/images/items/COPS-N-Crooks-Vehicles-And-Drivers-Sets-Ironsides-Assault-Vehicle-(With-Hardtop)-1988-Hasbro-Vehicle.jpg,image/jpeg,110502,
downloaded,6533-43952.el-alt.com,341576,A.T.A.C. with Heavyweight,loose,https://6533-43952.el-alt.com/images/items/COPS-N-Crooks-Vehicles-And-Driver-Sets-A.T.A.C.-(With-Heavyweight)-1988-Hasbro-Vehicle.jpg,image/jpeg,113127,
downloaded,6533-43952.el-alt.com,341570,Taser,loose,https://6533-43952.el-alt.com/images/items/COPS-N-Crooks-Series-2-COPS-Taser-1988-Hasbro-Figure.jpg,image/jpeg,112024,
downloaded,6533-43952.el-alt.com,341584,Roadster with Turbo Tutone,loose,https://6533-43952.el-alt.com/images/items/COPS-N-Crooks-Vehicles-And-Drivers-Sets-Roadster-(With-Turbo-Tutone)-1988-Hasbro-Vehicle.jpg,image/jpeg,60419,
downloaded,6533-43952.el-alt.com,348295,Magma Man,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Magma-Man-Forces-of-Chaos-1982-Remco-Action-Figure.jpg,image/jpeg,48548,
downloaded,6533-43952.el-alt.com,341579,Blue Streak COPS Cycle,loose,https://6533-43952.el-alt.com/images/items/COPS-N-Crooks-Vehicles-And-Driver-Sets-Blue-Streak-Cops-Cycle-1988-Hasbro-Vehicle.jpg,image/jpeg,50531,
downloaded,6533-43952.el-alt.com,341557,Sgt. Mace,loose,https://6533-43952.el-alt.com/images/items/COPS-N-Crooks-Series-1-COPS-Sgt.-Mace-1988-Hasbro-Figure.jpg,image/jpeg,135924,
downloaded,6533-43952.el-alt.com,348296,Moltar,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Moltar-Forces-of-Chaos-1982-Remco-Action-Figure.jpg,image/jpeg,89801,
downloaded,6533-43952.el-alt.com,341577,Air Raid with Bullseye,loose,https://6533-43952.el-alt.com/images/items/COPS-N-Crooks-Vehicles-And-Driver-Sets-Air-Raid-COPS-Helicopter-(With-Bullseye)-1988-Hasbro-Vehicle.jpg,image/jpeg,217297,
downloaded,6533-43952.el-alt.com,348294,Feldspar,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Feldspar-Forces-of-Chaos-1982-Remco-Action-Figure.jpg,image/jpeg,140561,
downloaded,6533-43952.el-alt.com,348302,Lava Dragon,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Series-1-Lava-Dragon-and-Lava-Dragon-Warrior-1982-Remco-Action-Figure.jpg,image/jpeg,54373,
downloaded,6533-43952.el-alt.com,348299,Ogeode,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Ogeode-Forces-of-Order-1982-Remco-Action-Figure.jpg,image/jpeg,117958,
downloaded,6533-43952.el-alt.com,348297,Zardeth,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Zardeth-Forces-of-Chaos-1982-Remco-Action-Figure.jpg,image/jpeg,159772,
downloaded,6533-43952.el-alt.com,348304,Lava Shatterpult,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Lava-Shatterpult-Forces-of-Chaos-1982-Remco-Vehicle.jpg,image/jpeg,34273,
downloaded,6533-43952.el-alt.com,348303,Crystal Warrior Catapult,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Crystal-Catapult-Shatterpult-Forces-of-Order-1982-Remco-Vehicle.jpg,image/jpeg,128901,
downloaded,6533-43952.el-alt.com,348298,Crystar,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Crystar-Forces-of-Order-1982-Remco-Action-Figure.jpg,image/jpeg,348329,
downloaded,6533-43952.el-alt.com,348300,Warbow,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Warbow-Forces-of-Order-1982-Remco-Action-Figure.jpg,image/jpeg,122644,
downloaded,6533-43952.el-alt.com,348301,Crystal Dragon,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Series-1-Crystal-Dragon-and-Crystal-Dragon-Warrior-1982-Remco-Action-Figure.jpg,image/jpeg,164913,
downloaded,6533-43952.el-alt.com,348309,Crystal Castle,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Crystal-Castle-Forces-of-Order-1982-Remco-Playset.jpg,image/jpeg,60095,
downloaded,6533-43952.el-alt.com,348307,The Magic of Crystal,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-The-Magic-of-Crystal-Forces-of-Order-1982-Remco-Playset.jpg,image/jpeg,90594,
downloaded,6533-43952.el-alt.com,348305,Crystal Warrior Catapult Set,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Catapult-Set-Forces-of-Order-1982-Remco-Playset.jpg,image/jpeg,290524,
downloaded,6533-43952.el-alt.com,348306,Spell of the Evil Wizard,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Spell-Of-The-Evil-Wizard-Forces-of-Chaos-1982-Remco-Playset.jpg,image/jpeg,182473,
skipped,www.figurerealm.com,469089,Flash Gordon,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_FlashGordon-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469090,Garax,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_Garax-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469091,Lothar,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_Lothar-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469092,Mandrake the Magician,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_Mandrake-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469093,Ming the Merciless,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_Ming-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469094,Phantom,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_Phantom-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469095,Defenders Claw Copter,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_ClawCopter-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469096,Flash Swordship,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_FlashSwordship-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469097,Garax Swordship,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_GaraxSwordship-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469098,Grip Jaw,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_GripJaw-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469099,Mongor,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_Mongor-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,469100,Phantom Skull Copter,packaged,https://www.figurerealm.com/galleries/defendersoftheearth/thumb_PhantomSkullCopter-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495926,Burgerdier General,packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_Burgerdier-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495927,Lieutenant Legg,loose,https://www.figurerealm.com/galleries/foodfighters/thumb_Legg.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495927,Lieutenant Legg,packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_Legg-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495928,Major Munch (Chocolate Frosting),packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_MajorMunch-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495929,Major Munch (Red Frosting),loose,https://www.figurerealm.com/galleries/foodfighters/thumb_MajorMunchRed.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495929,Major Munch (Red Frosting),packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_MajorMunchRed-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495930,Private Pizza,loose,https://www.figurerealm.com/galleries/foodfighters/thumb_PrivatePizza-2.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495930,Private Pizza,packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_Pizza-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495931,Sergeant Scoop (Chocolate),loose,https://www.figurerealm.com/galleries/foodfighters/thumb_ScoopChocolate.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495931,Sergeant Scoop (Chocolate),packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_Scoop-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495932,Sergeant Scoop (Sherbert),loose,https://www.figurerealm.com/galleries/foodfighters/thumb_ScoopSherbert.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495932,Sergeant Scoop (Sherbert),packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_ScoopSherbert-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495933,Chip the Ripper (Chocolate Chip),loose,https://www.figurerealm.com/galleries/foodfighters/thumb_Chip.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495933,Chip the Ripper (Chocolate Chip),packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_Chip-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495934,Chip the Ripper (Macadamia Nut),loose,https://www.figurerealm.com/galleries/foodfighters/thumb_ChipMacadamia.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495934,Chip the Ripper (Macadamia Nut),packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_ChipMacadamia-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495935,Fat Frenchy,packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_FatFrenchy-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495936,Mean Weener,loose,https://www.figurerealm.com/galleries/foodfighters/thumb_MeanWeener.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495936,Mean Weener,packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_Weener-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495937,Short Stack (Maple Syrup),loose,https://www.figurerealm.com/galleries/foodfighters/thumb_ShortStackMaple.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495937,Short Stack (Maple Syrup),packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_ShortStack-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495938,Short Stack (Purple Syrup),loose,https://www.figurerealm.com/galleries/foodfighters/thumb_ShortStackPurple.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495939,Taco Terror,loose,https://www.figurerealm.com/galleries/foodfighters/thumb_TacoTerror.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495939,Taco Terror,packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_TacoTerror-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495940,BBQ Bomber,packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_BBQBomber-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495941,Combat Carton,loose,https://www.figurerealm.com/galleries/foodfighters/thumb_CombatCarton1.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495941,Combat Carton,packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_CombatCarton-Front.jpg,,0,host skipped after preflight failure
skipped,www.figurerealm.com,495942,Fry Chopper,packaged,https://www.figurerealm.com/galleries/foodfighters/thumb_FryChopper-Front.jpg,,0,host skipped after preflight failure
downloaded,static.wikia.nocookie.net,442257,Ratcatcher,packaged,https://static.wikia.nocookie.net/darkwingduck/images/8/8c/Merch_-_Ratcatcher_Playmates.jpeg/revision/latest?cb=20200708184151,image/webp,137250,
downloaded,static.wikia.nocookie.net,442258,Thunderquack,packaged,https://static.wikia.nocookie.net/darkwingduck/images/2/28/Merch_-_Thunderquack_Playmates.jpeg/revision/latest?cb=20200708184054,image/webp,36732,
downloaded,static.wikia.nocookie.net,442259,Gas Gun,packaged,https://static.wikia.nocookie.net/darkwingduck/images/a/ac/Merch_-_Gas_Gun.jpeg/revision/latest?cb=20200708184422,image/webp,42636,
downloaded,6533-43952.el-alt.com,348308,Crystal Warrior Battle Set,loose,https://6533-43952.el-alt.com/images/items/The-Saga-of-Crystar-Crystal-Warrior-Battle-Set-Forces-of-Order-1982-Remco-Playset.jpg,image/jpeg,226050,
downloaded,6533-43952.el-alt.com,341565,Airwave,loose,https://6533-43952.el-alt.com/images/items/COPS-N-Crooks-Series-2-COPS-Airwave-1988-Hasbro-Figure.jpg,image/jpeg,130981,
failed,6533-43952.el-alt.com,314529,Hawk Masterson,loose,https://6533-43952.el-alt.com/images/items/Captain-Power-Series-One-Major-Hawk-Masterson-1987-Mattel-Figure.jpg,,0,HTTPError: 404 Client Error: Not Found for url: https://6533-43952.el-alt.com/images/items/Captain-Power-Series-One-Major-Hawk-Masterson-1987-Mattel-Figure.jpg
downloaded,www.yojoe.com,710024,FLAK,loose,https://www.yojoe.com/images/resize/w/MAX/vehicles/82/flak/flak_front.jpg,image/jpeg,32074,
downloaded,www.yojoe.com,710022,Hawk,loose,https://www.yojoe.com/images/resize/w/MAX/imagestore/39/81601.jpg,image/jpeg,51763,
downloaded,www.yojoe.com,710023,Steeler,loose,https://www.yojoe.com/images/resize/w/MAX/imagestore/40/69135.jpg,image/jpeg,48468,
downloaded,www.yojoe.com,710027,HAL,loose,https://www.yojoe.com/images/resize/w/MAX/vehicles/82/hal/hal_front.jpg,image/jpeg,42512,
downloaded,www.yojoe.com,710028,JUMP,loose,https://www.yojoe.com/images/resize/w/MAX/vehicles/82/jump/jump_front.jpg,image/jpeg,40203,
downloaded,www.yojoe.com,710026,Grunt,loose,https://www.yojoe.com/images/resize/w/MAX/imagestore/10/81465.jpg,image/jpeg,231032,
downloaded,www.yojoe.com,710024,FLAK,packaged,https://www.yojoe.com/images/resize/w/MAX/imagestore/1819/37856.jpg,image/jpeg,278494,
downloaded,www.yojoe.com,710029,Missile Command Headquarters,loose,https://www.yojoe.com/images/resize/w/MAX/vehicles/82/cobrahq/cobrahq_front.jpg,image/jpeg,110395,
downloaded,www.yojoe.com,710030,MMS,loose,https://www.yojoe.com/images/resize/w/MAX/vehicles/82/mms/mms_front.jpg,image/jpeg,40574,
downloaded,www.yojoe.com,710028,JUMP,packaged,https://www.yojoe.com/images/resize/w/MAX/imagestore/1821/37842.jpg,image/jpeg,349337,
downloaded,www.yojoe.com,710030,MMS,packaged,https://www.yojoe.com/images/resize/w/MAX/imagestore/1822/37848.jpg,image/jpeg,285846,
downloaded,www.yojoe.com,710032,RAM,loose,https://www.yojoe.com/images/resize/w/MAX/vehicles/82/ram/ram_front.jpg,image/jpeg,31060,
downloaded,www.yojoe.com,710027,HAL,packaged,https://www.yojoe.com/images/resize/w/MAX/imagestore/1820/37853.jpg,image/jpeg,355792,
downloaded,www.yojoe.com,710035,Short-Fuse,loose,https://www.yojoe.com/images/resize/w/MAX/imagestore/13/81483.jpg,image/jpeg,47134,
downloaded,www.yojoe.com,710029,Missile Command Headquarters,packaged,https://www.yojoe.com/images/resize/w/MAX/imagestore/1824/37851.jpg,image/jpeg,393421,
downloaded,www.yojoe.com,710044,Cobra F.A.N.G.,loose,https://www.yojoe.com/images/resize/w/MAX/vehicles/83/fang/fang_front.jpg,image/jpeg,20935,
downloaded,www.yojoe.com,710032,RAM,packaged,https://www.yojoe.com/images/resize/w/MAX/imagestore/913/37844.jpg,image/jpeg,258461,
downloaded,www.yojoe.com,710044,Cobra F.A.N.G.,packaged,https://www.yojoe.com/images/resize/w/MAX/imagestore/1828/37860.jpg,image/jpeg,302162,
downloaded,www.yojoe.com,710045,Cobra H.I.S.S.,loose,https://www.yojoe.com/images/resize/w/MAX/vehicles/83/hiss/hiss_front.jpg,image/jpeg,26242,
downloaded,www.yojoe.com,710045,Cobra H.I.S.S.,packaged,https://www.yojoe.com/images/resize/w/MAX/imagestore/1830/37862.jpg,image/jpeg,307691,
downloaded,www.yojoe.com,710054,Grunt (V2),loose,https://www.yojoe.com/images/resize/w/MAX/imagestore/45/77169.jpg,image/jpeg,51824,
downloaded,www.yojoe.com,710053,Grand Slam (V2),loose,https://www.yojoe.com/images/resize/w/MAX/imagestore/44/69112.jpg,image/jpeg,56761,
downloaded,www.yojoe.com,710051,Cobra Viper Pilot,loose,https://www.yojoe.com/images/resize/w/MAX/imagestore/47/78122.jpg,image/jpeg,58832,
downloaded,www.yojoe.com,710056,Duke: Mail Order,loose,https://www.yojoe.com/images/resize/w/MAX/imagestore/49/83994.jpg,image/jpeg,51385,
