OnHand,Complete,Sealed,Boxed,Item,Type,Property,Line,Wave,match_status,match_strategy,matched_catalog_item_id,matched_catalog_franchise,matched_catalog_property_name,matched_catalog_product_line,matched_catalog_manufacturer,matched_catalog_release_year,matched_catalog_wave,matched_catalog_item_name
1,1,1,1,Windhammer with Tuning Fork,Figure,Silverhawks,Silverhawks,Wave 2,matched,line+item,2599937,SilverHawks,SilverHawks,Vintage SilverHawks,Kenner,1986,Basic Series,Windhammer (with Tuning Fork)
1,1,1,1,Steelwill Ultrasonic Suit,Figure,Silverhawks,Silverhawks,Wave 2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,0,Moon Styker with Tail-Spin,Figure,Silverhawks,Silverhawks,Wave 2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,1,Hardware with Prowler,Figure,Silverhawks,Silverhawks,Wave 2,matched,line+item,2599926,SilverHawks,SilverHawks,Vintage SilverHawks,Kenner,1986,Basic Series,Hardware
1,1,1,1,Bluegrass Ultrasonic Suit,Figure,Silverhawks,Silverhawks,Wave 2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,1,Condor with Jet Stream,Figure,Silverhawks,Silverhawks,Wave 2,matched,line+item,2599922,SilverHawks,SilverHawks,Vintage SilverHawks,Kenner,1986,Basic Series,Condor
1,1,0,0,Klingon,Figure,Star Trek,Star Trek,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,0,0,Doctor McCoy,Figure,Star Trek,Star Trek,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,0,0,Captain Kirk,Figure,Star Trek,Star Trek,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,0,1,USS Enterprise Action Playset,Playset,Star Trek,Star Trek,Wave 1,matched,property+item,2753311,Mego Dolls,Star Trek,Star Trek 1974-1977,Mego,1974,Wave 1,USS Enterprise Action Playset
1,1,0,0,Neptunian,Figure,Star Trek,Star Trek,Wave 2,matched,property+item,2753316,Mego Dolls,Star Trek,Star Trek 1974-1977,Mego,1975,Wave 2,Neptunian
1,1,0,1,X-Wing Fighter,Vehicle,Star Wars,Star Wars Micro Series,Star Wars Micro Series,matched,property+line+wave+item,12958,Star Wars,Star Wars,Vintage Kenner Micro Collection,Kenner,1982,Micro Collection,X-Wing Fighter Vehicle (Micro Collection)
1,1,0,1,Hoth World: Hoth World,Playset,Star Wars,Star Wars Micro Series,Star Wars Micro Series,matched,property+line+wave+item,12956,Star Wars,Star Wars,Vintage Kenner Micro Collection,Kenner,1982,Micro Collection,Hoth World (Micro Collection)
1,1,0,1,Hoth World: Hoth Turret Defense,Playset,Star Wars,Star Wars Micro Series,Star Wars Micro Series,matched,property+line+wave+item,12954,Star Wars,Star Wars,Vintage Kenner Micro Collection,Kenner,1982,Micro Collection,Hoth Turret Defense (Micro Collection)
1,1,0,0,Princess Leia,Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717539,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Princess Leia Organa Star Wars
1,1,0,0,Luke Skywalker,Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717532,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Luke Skywalker Star Wars
1,1,0,0,Jawa,Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717530,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Jawa Star Wars
1,1,0,0,Han Solo,Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717528,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Han Solo Star Wars
1,1,0,0,Death Squad Commander,Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717523,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Death Squad Commander Star Wars
1,1,0,0,Darth Vader,Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717522,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Darth Vader Star Wars
1,1,0,0,Chewbacca,Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717521,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Chewbacca Star Wars
1,1,0,0,Ben (Obi-Wan) Kenobi,Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717536,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Obi-Wan Kenobi Obi-Wan (Ben) Kenobi
1,1,0,0,Artoo-Detoo (R2-D2),Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717540,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,R2-D2 Star Wars
1,1,0,0,Sand People,Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717546,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Tusken Raider Sand People
1,1,0,0,See-Threepio (C-3PO),Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717520,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,C-3PO See-Threepio
1,1,0,0,Stormtrooper,Figure,Star Wars,Vintage Star Wars,A,matched,property+line+wave+item,5717545,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Stormtrooper Star Wars
1,1,0,0,Death Star Droid,Figure,Star Wars,Vintage Star Wars,B,matched,property+line+wave+item,5717524,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Death Star Droid Star Wars
1,1,0,0,Walrus Man,Figure,Star Wars,Vintage Star Wars,B,matched,property+line+wave+item,5717538,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Ponda Baba Walrusman
1,1,0,0,Snaggletooth,Figure,Star Wars,Vintage Star Wars,B,matched,property+line+wave+item,5717542,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Snaggletooth Star Wars
1,1,0,0,R5-D4,Figure,Star Wars,Vintage Star Wars,B,matched,property+line+wave+item,5717541,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,R5-D4 Star Wars
1,1,0,0,Power Droid,Figure,Star Wars,Vintage Star Wars,B,matched,property+line+wave+item,5717526,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Gonk Droid Power Droid
1,1,0,0,Luke Skywalker: X-wing Pilot,Figure,Star Wars,Vintage Star Wars,B,matched,property+line+wave+item,5717534,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Luke Skywalker X-Wing Pilot
1,1,0,0,Hammerhead,Figure,Star Wars,Vintage Star Wars,B,matched,property+line+wave+item,5717535,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Momaw Nadon Hammerhead
1,1,0,0,Greedo,Figure,Star Wars,Vintage Star Wars,B,matched,property+line+wave+item,5717527,Star Wars,Star Wars,Vintage Kenner Star Wars,Kenner,1978,Original carded figures,Greedo Star Wars
1,1,0,0,Boba Fett,Figure,Star Wars,Vintage Star Wars,C,matched,franchise+line+wave+item,5717553,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1979,Carded figures,Boba Fett
1,1,0,0,Lando Calrissian,Figure,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,5717568,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Lando Calrissian The Empire Strikes Back
1,1,0,0,Imperial Stormtrooper (Hoth Battle Gear),Figure,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,5717579,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Snowtrooper Imperial Stormtrooper (Hoth Battle Gear)
1,1,0,0,IG-88,Figure,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,5717566,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,IG-88 Bounty Hunter
1,1,0,1,Hoth Ice Planet,Playset,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,10286,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back Vehicles and Playsets,Kenner,1980,Vehicles and Playsets,Hoth Ice Planet Adventure Set
1,1,0,0,Han Solo (Hoth Outfit),Figure,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,5717563,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Han Solo Hoth Outfit
1,1,0,0,FX-7,Figure,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,5717561,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,FX-7 Medical Droid
1,1,0,0,Bossak (Bounty Hunter),Figure,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,5717559,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Bossk Bounty Hunter
1,1,0,0,Leia Organa (Bespin Gown),Figure,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,5717574,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Princess Leia Organa Bespin Gown
1,1,0,0,Bespin Security Guard,Figure,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,5717558,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Bespin Security Guard The Empire Strikes Back
1,1,0,0,Luke Skywalker (Bespin Fatigues),Figure,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,5717571,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Luke Skywalker Bespin Fatigues
1,1,0,0,Rebel Soldier (Hoth Battle Gear),Figure,Star Wars,Vintage Star Wars,D,matched,franchise+line+wave+item,5717565,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Hoth Rebel Trooper Rebel Soldier (Hoth Battle Gear)
1,1,0,0,Yoda,Figure,Star Wars,Vintage Star Wars,E,matched,franchise+line+wave+item,5717581,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Yoda The Jedi Master
1,1,0,0,Ugnaught,Figure,Star Wars,Vintage Star Wars,F,matched,franchise+line+wave+item,5717580,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Ugnaught The Empire Strikes Back
1,1,0,0,Rebel Commander,Figure,Star Wars,Vintage Star Wars,F,matched,franchise+line+wave+item,5717578,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Rebel Commander The Empire Strikes Back
1,1,0,1,Rebel Command Center Adventure Set,Playset,Star Wars,Vintage Star Wars,F,matched,franchise+line+wave+item,13004,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back Vehicles and Playsets,Kenner,1980,Vehicles and Playsets,Rebel Command Center
1,1,0,0,Lobot,Figure,Star Wars,Vintage Star Wars,F,matched,franchise+line+wave+item,5717570,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Lobot Lando's Aid
1,1,0,0,Leia (Hoth Outfit),Figure,Star Wars,Vintage Star Wars,F,matched,franchise+line+wave+item,5717576,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Princess Leia Organa Hoth Outfit
1,1,0,0,Imperial Commander,Figure,Star Wars,Vintage Star Wars,F,matched,franchise+line+wave+item,5717567,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Imperial Commander The Empire Strikes Back
1,1,0,0,Han Solo (Bespin Outfit),Figure,Star Wars,Vintage Star Wars,F,matched,franchise+line+wave+item,5717562,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Han Solo Bespin Outfit
1,1,0,0,Dengar,Figure,Star Wars,Vintage Star Wars,F,matched,franchise+line+wave+item,5717560,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Dengar The Empire Strikes Back
1,1,0,0,AT-AT Driver,Figure,Star Wars,Vintage Star Wars,F,matched,franchise+line+wave+item,5717557,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,AT-AT Driver The Empire Strikes Back
1,1,0,0,2-1B,Figure,Star Wars,Vintage Star Wars,F,matched,franchise+line+wave+item,5717555,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,2-1B Two-OneBee
1,1,0,0,Luke Skywalker (Hoth Battle Gear),Figure,Star Wars,Vintage Star Wars,G,matched,franchise+line+wave+item,5717573,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Luke Skywalker Hoth Battle Gear
1,1,0,0,C-3PO (Removable Limbs),Figure,Star Wars,Vintage Star Wars,G,matched,franchise+line+wave+item,5717589,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1982,Carded figures,C-3PO Removable Limbs
1,1,0,0,Bespin Security Guard,Figure,Star Wars,Vintage Star Wars,G,matched,franchise+line+wave+item,5717558,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,Bespin Security Guard The Empire Strikes Back
1,1,0,0,AT-AT Commander,Figure,Star Wars,Vintage Star Wars,G,matched,franchise+line+wave+item,5717556,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1980,Carded figures,AT-AT Commander The Empire Strikes Back
1,1,0,0,Artoo-Detoo (R2-D2) (with Sensorscope),Figure,Star Wars,Vintage Star Wars,G,matched,franchise+line+wave+item,5717585,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1981,Carded figures,R2-D2 With Sensorscope
1,1,0,0,(Twin-Pod) Cloud Car Pilot,Figure,Star Wars,Vintage Star Wars,G,matched,franchise+line+wave+item,5717584,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1981,Carded figures,Cloud Car Pilot Twin Pod
1,1,0,0,Zuckuss,Figure,Star Wars,Vintage Star Wars,H,matched,franchise+line+wave+item,5717586,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1981,Carded figures,Zuckuss 4-LOM
1,1,0,0,4-LOM,Figure,Star Wars,Vintage Star Wars,H,matched,franchise+line+wave+item,5717588,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1982,Carded figures,4-LOM Zuckuss
1,1,0,0,Imperial Tie Fighter Pilot,Figure,Star Wars,Vintage Star Wars,I,matched,franchise+line+wave+item,5717590,Star Wars,The Empire Strikes Back,Vintage Kenner The Empire Strikes Back,Kenner,1982,Carded figures,Tie Fighter Pilot The Empire Strikes Back
1,1,0,0,Weequay,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717615,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Weequay Return Of The Jedi
1,1,0,0,Squid Head,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717614,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Tessek Squid Head
1,1,0,0,Ree-Yees,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717611,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Ree-Yees Return Of The Jedi
1,1,0,0,Rebel Commando,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717597,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Endor Rebel Soldier Return Of The Jedi
1,1,0,0,Pricess Leia Organa (Boushh Disguise),Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717610,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Princess Leia Organa Boushh Disguise
1,1,0,0,Nien Nunb,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717608,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Nien Nunb Return Of The Jedi
1,1,0,0,Luke Skywalker (Jedi Knight Outfit),Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717606,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Luke Skywalker Jedi Knight Outfit
1,1,0,0,Lando Calrissian (Skiff Guard Disguise),Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717603,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Lando Calrissian Skiff Guard Disguise
1,1,0,0,Klaatu,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717601,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Klaatu Return Of The Jedi
1,1,0,0,General Madine,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717599,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,General Madine Return Of The Jedi
1,1,0,0,Gamorrean Guard,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717598,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Gamorrean Guard Return Of The Jedi
1,1,0,0,Emperor's Royal Guard,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717596,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Emperor's Royal Guard Return Of The Jedi
1,1,0,0,Chief Chirpa,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717594,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Chief Chirpa Return Of The Jedi
1,1,0,0,Biker Scout,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717593,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Biker Scout Return Of The Jedi
1,1,0,0,Logray (Ewok Medicine Man),Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717604,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Logray Ewok Medicine Man
1,1,0,0,Bib Fortuna,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717592,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Bib Fortuna Return Of The Jedi
1,1,0,0,Admiral Ackbar,Figure,Star Wars,Vintage Star Wars,J,matched,franchise+line+wave+item,5717587,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1982,Carded figures,Admiral Ackbar Return Of The Jedi
1,1,0,0,8D8,Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717591,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,8D8 Return Of The Jedi
1,1,0,0,AT-ST Driver,Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717616,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1984,Carded figures,AT-ST Driver Return Of The Jedi
1,1,0,0,B-Wing Pilot,Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717617,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1984,Carded figures,B-Wing Pilot Return Of The Jedi
1,1,0,0,Han Solo (Trench Coat),Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717618,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1984,Carded figures,Han Solo In Trench Coat
1,1,0,0,Klaatu (Skiff Guard Outfit),Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717602,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Klaatu Skiff Guard Outfit
1,1,0,0,Wicket W. Warrick,Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717625,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1984,Carded figures,Wicket Wicket W. Warrick
1,1,0,0,The Emperor,Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717620,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1984,Carded figures,Palpatine (Darth Sidious) The Emperor
1,1,0,0,Teebo,Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717624,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1984,Carded figures,Teebo Return Of The Jedi
1,1,0,0,Rancor Keeper,Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717623,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1984,Carded figures,Rancor Keeper Return Of The Jedi
1,1,0,0,Prune Face,Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717622,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1984,Carded figures,Prune Face Orrimaarko
1,1,0,0,Princess Leia Organa (in Combat Poncho),Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717621,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1984,Carded figures,Princess Leia Organa In Combat Poncho
1,1,0,0,Nikto,Figure,Star Wars,Vintage Star Wars,K,matched,franchise+line+wave+item,5717609,Star Wars,Return Of The Jedi,Vintage Kenner Return Of The Jedi,Kenner,1983,Carded figures,Nikto Return Of The Jedi
